student_id,subject,exam,marks,max_marks
ST0951,Mathematics,Midterm,36,100
ST0951,Mathematics,Final,79,100
ST0951,Science,Midterm,46,100
ST0951,Science,Final,55,100
ST0951,English,Midterm,87,100
ST0951,English,Final,81,100
ST0951,Social Studies,Midterm,78,100
ST0951,Social Studies,Final,93,100
ST0951,Computer Science,Midterm,46,100
ST0951,Computer Science,Final,96,100
ST0952,Mathematics,Midterm,46,100
ST0952,Mathematics,Final,83,100
ST0952,Science,Midterm,88,100
ST0952,Science,Final,55,100
ST0952,English,Midterm,66,100
ST0952,English,Final,100,100
ST0952,Social Studies,Midterm,39,100
ST0952,Social Studies,Final,64,100
ST0952,Computer Science,Midterm,73,100
ST0952,Computer Science,Final,48,100
ST0953,Mathematics,Midterm,52,100
ST0953,Mathematics,Final,95,100
ST0953,Science,Midterm,88,100
ST0953,Science,Final,63,100
ST0953,English,Midterm,69,100
ST0953,English,Final,47,100
ST0953,Social Studies,Midterm,84,100
ST0953,Social Studies,Final,35,100
ST0953,Computer Science,Midterm,98,100
ST0953,Computer Science,Final,95,100
ST0954,Mathematics,Midterm,49,100
ST0954,Mathematics,Final,42,100
ST0954,Science,Midterm,67,100
ST0954,Science,Final,43,100
ST0954,English,Midterm,50,100
ST0954,English,Final,93,100
ST0954,Social Studies,Midterm,94,100
ST0954,Social Studies,Final,83,100
ST0954,Computer Science,Midterm,50,100
ST0954,Computer Science,Final,66,100
ST0955,Mathematics,Midterm,64,100
ST0955,Mathematics,Final,46,100
ST0955,Science,Midterm,58,100
ST0955,Science,Final,97,100
ST0955,English,Midterm,37,100
ST0955,English,Final,58,100
ST0955,Social Studies,Midterm,56,100
ST0955,Social Studies,Final,46,100
ST0955,Computer Science,Midterm,68,100
ST0955,Computer Science,Final,88,100
ST0956,Mathematics,Midterm,58,100
ST0956,Mathematics,Final,76,100
ST0956,Science,Midterm,87,100
ST0956,Science,Final,52,100
ST0956,English,Midterm,54,100
ST0956,English,Final,53,100
ST0956,Social Studies,Midterm,73,100
ST0956,Social Studies,Final,85,100
ST0956,Computer Science,Midterm,48,100
ST0956,Computer Science,Final,61,100
ST0957,Mathematics,Midterm,58,100
ST0957,Mathematics,Final,57,100
ST0957,Science,Midterm,69,100
ST0957,Science,Final,98,100
ST0957,English,Midterm,38,100
ST0957,English,Final,57,100
ST0957,Social Studies,Midterm,50,100
ST0957,Social Studies,Final,78,100
ST0957,Computer Science,Midterm,96,100
ST0957,Computer Science,Final,44,100
ST0958,Mathematics,Midterm,65,100
ST0958,Mathematics,Final,58,100
ST0958,Science,Midterm,83,100
ST0958,Science,Final,54,100
ST0958,English,Midterm,53,100
ST0958,English,Final,57,100
ST0958,Social Studies,Midterm,76,100
ST0958,Social Studies,Final,69,100
ST0958,Computer Science,Midterm,45,100
ST0958,Computer Science,Final,92,100
ST0959,Mathematics,Midterm,79,100
ST0959,Mathematics,Final,59,100
ST0959,Science,Midterm,70,100
ST0959,Science,Final,87,100
ST0959,English,Midterm,50,100
ST0959,English,Final,70,100
ST0959,Social Studies,Midterm,40,100
ST0959,Social Studies,Final,63,100
ST0959,Computer Science,Midterm,85,100
ST0959,Computer Science,Final,98,100
ST0960,Mathematics,Midterm,56,100
ST0960,Mathematics,Final,90,100
ST0960,Science,Midterm,60,100
ST0960,Science,Final,73,100
ST0960,English,Midterm,37,100
ST0960,English,Final,65,100
ST0960,Social Studies,Midterm,73,100
ST0960,Social Studies,Final,74,100
ST0960,Computer Science,Midterm,96,100
ST0960,Computer Science,Final,88,100
ST0961,Mathematics,Midterm,64,100
ST0961,Mathematics,Final,42,100
ST0961,Science,Midterm,65,100
ST0961,Science,Final,85,100
ST0961,English,Midterm,55,100
ST0961,English,Final,51,100
ST0961,Social Studies,Midterm,98,100
ST0961,Social Studies,Final,48,100
ST0961,Computer Science,Midterm,62,100
ST0961,Computer Science,Final,49,100
ST0962,Mathematics,Midterm,65,100
ST0962,Mathematics,Final,99,100
ST0962,Science,Midterm,63,100
ST0962,Science,Final,79,100
ST0962,English,Midterm,87,100
ST0962,English,Final,37,100
ST0962,Social Studies,Midterm,68,100
ST0962,Social Studies,Final,57,100
ST0962,Computer Science,Midterm,70,100
ST0962,Computer Science,Final,63,100
ST0963,Mathematics,Midterm,44,100
ST0963,Mathematics,Final,70,100
ST0963,Science,Midterm,85,100
ST0963,Science,Final,93,100
ST0963,English,Midterm,60,100
ST0963,English,Final,38,100
ST0963,Social Studies,Midterm,72,100
ST0963,Social Studies,Final,52,100
ST0963,Computer Science,Midterm,100,100
ST0963,Computer Science,Final,42,100
ST0964,Mathematics,Midterm,94,100
ST0964,Mathematics,Final,85,100
ST0964,Science,Midterm,85,100
ST0964,Science,Final,46,100
ST0964,English,Midterm,38,100
ST0964,English,Final,90,100
ST0964,Social Studies,Midterm,56,100
ST0964,Social Studies,Final,93,100
ST0964,Computer Science,Midterm,75,100
ST0964,Computer Science,Final,84,100
ST0965,Mathematics,Midterm,56,100
ST0965,Mathematics,Final,66,100
ST0965,Science,Midterm,79,100
ST0965,Science,Final,80,100
ST0965,English,Midterm,57,100
ST0965,English,Final,80,100
ST0965,Social Studies,Midterm,99,100
ST0965,Social Studies,Final,73,100
ST0965,Computer Science,Midterm,82,100
ST0965,Computer Science,Final,58,100
ST0966,Mathematics,Midterm,100,100
ST0966,Mathematics,Final,41,100
ST0966,Science,Midterm,68,100
ST0966,Science,Final,80,100
ST0966,English,Midterm,46,100
ST0966,English,Final,59,100
ST0966,Social Studies,Midterm,72,100
ST0966,Social Studies,Final,66,100
ST0966,Computer Science,Midterm,36,100
ST0966,Computer Science,Final,75,100
ST0967,Mathematics,Midterm,70,100
ST0967,Mathematics,Final,62,100
ST0967,Science,Midterm,59,100
ST0967,Science,Final,35,100
ST0967,English,Midterm,100,100
ST0967,English,Final,93,100
ST0967,Social Studies,Midterm,71,100
ST0967,Social Studies,Final,68,100
ST0967,Computer Science,Midterm,85,100
ST0967,Computer Science,Final,56,100
ST0968,Mathematics,Midterm,46,100
ST0968,Mathematics,Final,90,100
ST0968,Science,Midterm,82,100
ST0968,Science,Final,69,100
ST0968,English,Midterm,69,100
ST0968,English,Final,95,100
ST0968,Social Studies,Midterm,75,100
ST0968,Social Studies,Final,60,100
ST0968,Computer Science,Midterm,36,100
ST0968,Computer Science,Final,88,100
ST0969,Mathematics,Midterm,42,100
ST0969,Mathematics,Final,65,100
ST0969,Science,Midterm,51,100
ST0969,Science,Final,73,100
ST0969,English,Midterm,35,100
ST0969,English,Final,39,100
ST0969,Social Studies,Midterm,61,100
ST0969,Social Studies,Final,37,100
ST0969,Computer Science,Midterm,87,100
ST0969,Computer Science,Final,85,100
ST0970,Mathematics,Midterm,55,100
ST0970,Mathematics,Final,39,100
ST0970,Science,Midterm,36,100
ST0970,Science,Final,50,100
ST0970,English,Midterm,48,100
ST0970,English,Final,94,100
ST0970,Social Studies,Midterm,72,100
ST0970,Social Studies,Final,59,100
ST0970,Computer Science,Midterm,38,100
ST0970,Computer Science,Final,83,100
ST0971,Mathematics,Midterm,63,100
ST0971,Mathematics,Final,70,100
ST0971,Science,Midterm,55,100
ST0971,Science,Final,69,100
ST0971,English,Midterm,70,100
ST0971,English,Final,50,100
ST0971,Social Studies,Midterm,80,100
ST0971,Social Studies,Final,79,100
ST0971,Computer Science,Midterm,46,100
ST0971,Computer Science,Final,75,100
ST0972,Mathematics,Midterm,67,100
ST0972,Mathematics,Final,59,100
ST0972,Science,Midterm,50,100
ST0972,Science,Final,91,100
ST0972,English,Midterm,93,100
ST0972,English,Final,90,100
ST0972,Social Studies,Midterm,68,100
ST0972,Social Studies,Final,45,100
ST0972,Computer Science,Midterm,46,100
ST0972,Computer Science,Final,44,100
ST0973,Mathematics,Midterm,84,100
ST0973,Mathematics,Final,39,100
ST0973,Science,Midterm,62,100
ST0973,Science,Final,98,100
ST0973,English,Midterm,56,100
ST0973,English,Final,97,100
ST0973,Social Studies,Midterm,73,100
ST0973,Social Studies,Final,46,100
ST0973,Computer Science,Midterm,74,100
ST0973,Computer Science,Final,63,100
ST0974,Mathematics,Midterm,47,100
ST0974,Mathematics,Final,65,100
ST0974,Science,Midterm,45,100
ST0974,Science,Final,83,100
ST0974,English,Midterm,72,100
ST0974,English,Final,71,100
ST0974,Social Studies,Midterm,93,100
ST0974,Social Studies,Final,47,100
ST0974,Computer Science,Midterm,94,100
ST0974,Computer Science,Final,63,100
ST0975,Mathematics,Midterm,38,100
ST0975,Mathematics,Final,93,100
ST0975,Science,Midterm,60,100
ST0975,Science,Final,58,100
ST0975,English,Midterm,59,100
ST0975,English,Final,75,100
ST0975,Social Studies,Midterm,76,100
ST0975,Social Studies,Final,37,100
ST0975,Computer Science,Midterm,95,100
ST0975,Computer Science,Final,52,100
ST0976,Mathematics,Midterm,46,100
ST0976,Mathematics,Final,48,100
ST0976,Science,Midterm,90,100
ST0976,Science,Final,45,100
ST0976,English,Midterm,46,100
ST0976,English,Final,96,100
ST0976,Social Studies,Midterm,62,100
ST0976,Social Studies,Final,95,100
ST0976,Computer Science,Midterm,58,100
ST0976,Computer Science,Final,99,100
ST0977,Mathematics,Midterm,71,100
ST0977,Mathematics,Final,53,100
ST0977,Science,Midterm,85,100
ST0977,Science,Final,67,100
ST0977,English,Midterm,49,100
ST0977,English,Final,80,100
ST0977,Social Studies,Midterm,54,100
ST0977,Social Studies,Final,100,100
ST0977,Computer Science,Midterm,39,100
ST0977,Computer Science,Final,72,100
ST0978,Mathematics,Midterm,49,100
ST0978,Mathematics,Final,70,100
ST0978,Science,Midterm,95,100
ST0978,Science,Final,83,100
ST0978,English,Midterm,58,100
ST0978,English,Final,90,100
ST0978,Social Studies,Midterm,74,100
ST0978,Social Studies,Final,80,100
ST0978,Computer Science,Midterm,39,100
ST0978,Computer Science,Final,71,100
ST0979,Mathematics,Midterm,71,100
ST0979,Mathematics,Final,80,100
ST0979,Science,Midterm,78,100
ST0979,Science,Final,86,100
ST0979,English,Midterm,67,100
ST0979,English,Final,62,100
ST0979,Social Studies,Midterm,97,100
ST0979,Social Studies,Final,35,100
ST0979,Computer Science,Midterm,92,100
ST0979,Computer Science,Final,48,100
ST0980,Mathematics,Midterm,50,100
ST0980,Mathematics,Final,89,100
ST0980,Science,Midterm,41,100
ST0980,Science,Final,79,100
ST0980,English,Midterm,43,100
ST0980,English,Final,88,100
ST0980,Social Studies,Midterm,80,100
ST0980,Social Studies,Final,94,100
ST0980,Computer Science,Midterm,81,100
ST0980,Computer Science,Final,63,100
ST0981,Mathematics,Midterm,83,100
ST0981,Mathematics,Final,35,100
ST0981,Science,Midterm,77,100
ST0981,Science,Final,35,100
ST0981,English,Midterm,67,100
ST0981,English,Final,50,100
ST0981,Social Studies,Midterm,89,100
ST0981,Social Studies,Final,80,100
ST0981,Computer Science,Midterm,41,100
ST0981,Computer Science,Final,68,100
ST0982,Mathematics,Midterm,85,100
ST0982,Mathematics,Final,76,100
ST0982,Science,Midterm,58,100
ST0982,Science,Final,44,100
ST0982,English,Midterm,73,100
ST0982,English,Final,48,100
ST0982,Social Studies,Midterm,40,100
ST0982,Social Studies,Final,67,100
ST0982,Computer Science,Midterm,95,100
ST0982,Computer Science,Final,81,100
ST0983,Mathematics,Midterm,57,100
ST0983,Mathematics,Final,58,100
ST0983,Science,Midterm,98,100
ST0983,Science,Final,45,100
ST0983,English,Midterm,72,100
ST0983,English,Final,66,100
ST0983,Social Studies,Midterm,44,100
ST0983,Social Studies,Final,92,100
ST0983,Computer Science,Midterm,46,100
ST0983,Computer Science,Final,72,100
ST0984,Mathematics,Midterm,96,100
ST0984,Mathematics,Final,94,100
ST0984,Science,Midterm,52,100
ST0984,Science,Final,50,100
ST0984,English,Midterm,58,100
ST0984,English,Final,78,100
ST0984,Social Studies,Midterm,57,100
ST0984,Social Studies,Final,85,100
ST0984,Computer Science,Midterm,59,100
ST0984,Computer Science,Final,45,100
ST0985,Mathematics,Midterm,88,100
ST0985,Mathematics,Final,49,100
ST0985,Science,Midterm,46,100
ST0985,Science,Final,96,100
ST0985,English,Midterm,92,100
ST0985,English,Final,64,100
ST0985,Social Studies,Midterm,85,100
ST0985,Social Studies,Final,54,100
ST0985,Computer Science,Midterm,52,100
ST0985,Computer Science,Final,71,100
ST0986,Mathematics,Midterm,39,100
ST0986,Mathematics,Final,83,100
ST0986,Science,Midterm,69,100
ST0986,Science,Final,83,100
ST0986,English,Midterm,99,100
ST0986,English,Final,86,100
ST0986,Social Studies,Midterm,48,100
ST0986,Social Studies,Final,54,100
ST0986,Computer Science,Midterm,62,100
ST0986,Computer Science,Final,55,100
ST0987,Mathematics,Midterm,98,100
ST0987,Mathematics,Final,35,100
ST0987,Science,Midterm,65,100
ST0987,Science,Final,39,100
ST0987,English,Midterm,46,100
ST0987,English,Final,83,100
ST0987,Social Studies,Midterm,74,100
ST0987,Social Studies,Final,84,100
ST0987,Computer Science,Midterm,75,100
ST0987,Computer Science,Final,88,100
ST0988,Mathematics,Midterm,76,100
ST0988,Mathematics,Final,72,100
ST0988,Science,Midterm,41,100
ST0988,Science,Final,50,100
ST0988,English,Midterm,77,100
ST0988,English,Final,61,100
ST0988,Social Studies,Midterm,36,100
ST0988,Social Studies,Final,55,100
ST0988,Computer Science,Midterm,55,100
ST0988,Computer Science,Final,59,100
ST0989,Mathematics,Midterm,86,100
ST0989,Mathematics,Final,58,100
ST0989,Science,Midterm,98,100
ST0989,Science,Final,97,100
ST0989,English,Midterm,64,100
ST0989,English,Final,80,100
ST0989,Social Studies,Midterm,65,100
ST0989,Social Studies,Final,56,100
ST0989,Computer Science,Midterm,72,100
ST0989,Computer Science,Final,45,100
ST0990,Mathematics,Midterm,44,100
ST0990,Mathematics,Final,88,100
ST0990,Science,Midterm,54,100
ST0990,Science,Final,89,100
ST0990,English,Midterm,63,100
ST0990,English,Final,88,100
ST0990,Social Studies,Midterm,73,100
ST0990,Social Studies,Final,47,100
ST0990,Computer Science,Midterm,94,100
ST0990,Computer Science,Final,43,100
ST0991,Mathematics,Midterm,76,100
ST0991,Mathematics,Final,88,100
ST0991,Science,Midterm,41,100
ST0991,Science,Final,43,100
ST0991,English,Midterm,38,100
ST0991,English,Final,37,100
ST0991,Social Studies,Midterm,39,100
ST0991,Social Studies,Final,81,100
ST0991,Computer Science,Midterm,43,100
ST0991,Computer Science,Final,35,100
ST0992,Mathematics,Midterm,60,100
ST0992,Mathematics,Final,91,100
ST0992,Science,Midterm,96,100
ST0992,Science,Final,63,100
ST0992,English,Midterm,51,100
ST0992,English,Final,64,100
ST0992,Social Studies,Midterm,89,100
ST0992,Social Studies,Final,46,100
ST0992,Computer Science,Midterm,48,100
ST0992,Computer Science,Final,58,100
ST0993,Mathematics,Midterm,84,100
ST0993,Mathematics,Final,97,100
ST0993,Science,Midterm,48,100
ST0993,Science,Final,77,100
ST0993,English,Midterm,68,100
ST0993,English,Final,71,100
ST0993,Social Studies,Midterm,63,100
ST0993,Social Studies,Final,43,100
ST0993,Computer Science,Midterm,55,100
ST0993,Computer Science,Final,54,100
ST0994,Mathematics,Midterm,44,100
ST0994,Mathematics,Final,45,100
ST0994,Science,Midterm,89,100
ST0994,Science,Final,60,100
ST0994,English,Midterm,92,100
ST0994,English,Final,82,100
ST0994,Social Studies,Midterm,45,100
ST0994,Social Studies,Final,40,100
ST0994,Computer Science,Midterm,67,100
ST0994,Computer Science,Final,36,100
ST0995,Mathematics,Midterm,41,100
ST0995,Mathematics,Final,70,100
ST0995,Science,Midterm,45,100
ST0995,Science,Final,100,100
ST0995,English,Midterm,84,100
ST0995,English,Final,41,100
ST0995,Social Studies,Midterm,55,100
ST0995,Social Studies,Final,94,100
ST0995,Computer Science,Midterm,72,100
ST0995,Computer Science,Final,78,100
ST0996,Mathematics,Midterm,99,100
ST0996,Mathematics,Final,40,100
ST0996,Science,Midterm,86,100
ST0996,Science,Final,40,100
ST0996,English,Midterm,78,100
ST0996,English,Final,85,100
ST0996,Social Studies,Midterm,50,100
ST0996,Social Studies,Final,72,100
ST0996,Computer Science,Midterm,98,100
ST0996,Computer Science,Final,47,100
ST0997,Mathematics,Midterm,90,100
ST0997,Mathematics,Final,70,100
ST0997,Science,Midterm,84,100
ST0997,Science,Final,57,100
ST0997,English,Midterm,47,100
ST0997,English,Final,67,100
ST0997,Social Studies,Midterm,76,100
ST0997,Social Studies,Final,45,100
ST0997,Computer Science,Midterm,96,100
ST0997,Computer Science,Final,77,100
ST0998,Mathematics,Midterm,45,100
ST0998,Mathematics,Final,42,100
ST0998,Science,Midterm,67,100
ST0998,Science,Final,99,100
ST0998,English,Midterm,95,100
ST0998,English,Final,98,100
ST0998,Social Studies,Midterm,41,100
ST0998,Social Studies,Final,54,100
ST0998,Computer Science,Midterm,88,100
ST0998,Computer Science,Final,90,100
ST0999,Mathematics,Midterm,69,100
ST0999,Mathematics,Final,72,100
ST0999,Science,Midterm,89,100
ST0999,Science,Final,41,100
ST0999,English,Midterm,41,100
ST0999,English,Final,65,100
ST0999,Social Studies,Midterm,73,100
ST0999,Social Studies,Final,67,100
ST0999,Computer Science,Midterm,36,100
ST0999,Computer Science,Final,63,100
ST1000,Mathematics,Midterm,85,100
ST1000,Mathematics,Final,56,100
ST1000,Science,Midterm,77,100
ST1000,Science,Final,91,100
ST1000,English,Midterm,92,100
ST1000,English,Final,45,100
ST1000,Social Studies,Midterm,52,100
ST1000,Social Studies,Final,51,100
ST1000,Computer Science,Midterm,80,100
ST1000,Computer Science,Final,73,100
ST1001,Mathematics,Midterm,91,100
ST1001,Mathematics,Final,87,100
ST1001,Science,Midterm,77,100
ST1001,Science,Final,85,100
ST1001,English,Midterm,85,100
ST1001,English,Final,35,100
ST1001,Social Studies,Midterm,78,100
ST1001,Social Studies,Final,69,100
ST1001,Computer Science,Midterm,79,100
ST1001,Computer Science,Final,65,100
ST1002,Mathematics,Midterm,91,100
ST1002,Mathematics,Final,78,100
ST1002,Science,Midterm,51,100
ST1002,Science,Final,58,100
ST1002,English,Midterm,100,100
ST1002,English,Final,36,100
ST1002,Social Studies,Midterm,54,100
ST1002,Social Studies,Final,49,100
ST1002,Computer Science,Midterm,47,100
ST1002,Computer Science,Final,80,100
ST1003,Mathematics,Midterm,94,100
ST1003,Mathematics,Final,74,100
ST1003,Science,Midterm,86,100
ST1003,Science,Final,53,100
ST1003,English,Midterm,38,100
ST1003,English,Final,37,100
ST1003,Social Studies,Midterm,69,100
ST1003,Social Studies,Final,85,100
ST1003,Computer Science,Midterm,91,100
ST1003,Computer Science,Final,79,100
ST1004,Mathematics,Midterm,38,100
ST1004,Mathematics,Final,62,100
ST1004,Science,Midterm,39,100
ST1004,Science,Final,41,100
ST1004,English,Midterm,90,100
ST1004,English,Final,86,100
ST1004,Social Studies,Midterm,97,100
ST1004,Social Studies,Final,57,100
ST1004,Computer Science,Midterm,59,100
ST1004,Computer Science,Final,88,100
ST1005,Mathematics,Midterm,67,100
ST1005,Mathematics,Final,80,100
ST1005,Science,Midterm,83,100
ST1005,Science,Final,60,100
ST1005,English,Midterm,45,100
ST1005,English,Final,51,100
ST1005,Social Studies,Midterm,78,100
ST1005,Social Studies,Final,77,100
ST1005,Computer Science,Midterm,72,100
ST1005,Computer Science,Final,63,100
ST1006,Mathematics,Midterm,84,100
ST1006,Mathematics,Final,49,100
ST1006,Science,Midterm,44,100
ST1006,Science,Final,91,100
ST1006,English,Midterm,81,100
ST1006,English,Final,94,100
ST1006,Social Studies,Midterm,58,100
ST1006,Social Studies,Final,100,100
ST1006,Computer Science,Midterm,36,100
ST1006,Computer Science,Final,46,100
ST1007,Mathematics,Midterm,73,100
ST1007,Mathematics,Final,69,100
ST1007,Science,Midterm,76,100
ST1007,Science,Final,59,100
ST1007,English,Midterm,53,100
ST1007,English,Final,60,100
ST1007,Social Studies,Midterm,97,100
ST1007,Social Studies,Final,52,100
ST1007,Computer Science,Midterm,87,100
ST1007,Computer Science,Final,55,100
ST1008,Mathematics,Midterm,90,100
ST1008,Mathematics,Final,71,100
ST1008,Science,Midterm,40,100
ST1008,Science,Final,62,100
ST1008,English,Midterm,85,100
ST1008,English,Final,46,100
ST1008,Social Studies,Midterm,65,100
ST1008,Social Studies,Final,100,100
ST1008,Computer Science,Midterm,96,100
ST1008,Computer Science,Final,42,100
ST1009,Mathematics,Midterm,42,100
ST1009,Mathematics,Final,71,100
ST1009,Science,Midterm,56,100
ST1009,Science,Final,85,100
ST1009,English,Midterm,96,100
ST1009,English,Final,100,100
ST1009,Social Studies,Midterm,84,100
ST1009,Social Studies,Final,91,100
ST1009,Computer Science,Midterm,55,100
ST1009,Computer Science,Final,66,100
ST1010,Mathematics,Midterm,55,100
ST1010,Mathematics,Final,76,100
ST1010,Science,Midterm,70,100
ST1010,Science,Final,73,100
ST1010,English,Midterm,83,100
ST1010,English,Final,56,100
ST1010,Social Studies,Midterm,64,100
ST1010,Social Studies,Final,88,100
ST1010,Computer Science,Midterm,66,100
ST1010,Computer Science,Final,65,100
ST1011,Mathematics,Midterm,67,100
ST1011,Mathematics,Final,94,100
ST1011,Science,Midterm,78,100
ST1011,Science,Final,94,100
ST1011,English,Midterm,94,100
ST1011,English,Final,45,100
ST1011,Social Studies,Midterm,42,100
ST1011,Social Studies,Final,66,100
ST1011,Computer Science,Midterm,89,100
ST1011,Computer Science,Final,78,100
ST1012,Mathematics,Midterm,39,100
ST1012,Mathematics,Final,40,100
ST1012,Science,Midterm,97,100
ST1012,Science,Final,100,100
ST1012,English,Midterm,53,100
ST1012,English,Final,92,100
ST1012,Social Studies,Midterm,64,100
ST1012,Social Studies,Final,92,100
ST1012,Computer Science,Midterm,47,100
ST1012,Computer Science,Final,52,100
ST1013,Mathematics,Midterm,38,100
ST1013,Mathematics,Final,91,100
ST1013,Science,Midterm,52,100
ST1013,Science,Final,100,100
ST1013,English,Midterm,41,100
ST1013,English,Final,100,100
ST1013,Social Studies,Midterm,37,100
ST1013,Social Studies,Final,46,100
ST1013,Computer Science,Midterm,49,100
ST1013,Computer Science,Final,43,100
ST1014,Mathematics,Midterm,97,100
ST1014,Mathematics,Final,72,100
ST1014,Science,Midterm,52,100
ST1014,Science,Final,59,100
ST1014,English,Midterm,44,100
ST1014,English,Final,68,100
ST1014,Social Studies,Midterm,76,100
ST1014,Social Studies,Final,55,100
ST1014,Computer Science,Midterm,98,100
ST1014,Computer Science,Final,80,100
ST1015,Mathematics,Midterm,55,100
ST1015,Mathematics,Final,35,100
ST1015,Science,Midterm,51,100
ST1015,Science,Final,66,100
ST1015,English,Midterm,42,100
ST1015,English,Final,82,100
ST1015,Social Studies,Midterm,78,100
ST1015,Social Studies,Final,51,100
ST1015,Computer Science,Midterm,45,100
ST1015,Computer Science,Final,76,100
ST1016,Mathematics,Midterm,85,100
ST1016,Mathematics,Final,78,100
ST1016,Science,Midterm,69,100
ST1016,Science,Final,80,100
ST1016,English,Midterm,95,100
ST1016,English,Final,88,100
ST1016,Social Studies,Midterm,52,100
ST1016,Social Studies,Final,81,100
ST1016,Computer Science,Midterm,61,100
ST1016,Computer Science,Final,74,100
ST1017,Mathematics,Midterm,57,100
ST1017,Mathematics,Final,75,100
ST1017,Science,Midterm,57,100
ST1017,Science,Final,100,100
ST1017,English,Midterm,62,100
ST1017,English,Final,62,100
ST1017,Social Studies,Midterm,96,100
ST1017,Social Studies,Final,62,100
ST1017,Computer Science,Midterm,99,100
ST1017,Computer Science,Final,72,100
ST1018,Mathematics,Midterm,97,100
ST1018,Mathematics,Final,46,100
ST1018,Science,Midterm,57,100
ST1018,Science,Final,47,100
ST1018,English,Midterm,65,100
ST1018,English,Final,45,100
ST1018,Social Studies,Midterm,91,100
ST1018,Social Studies,Final,36,100
ST1018,Computer Science,Midterm,99,100
ST1018,Computer Science,Final,66,100
ST1019,Mathematics,Midterm,40,100
ST1019,Mathematics,Final,60,100
ST1019,Science,Midterm,63,100
ST1019,Science,Final,59,100
ST1019,English,Midterm,50,100
ST1019,English,Final,90,100
ST1019,Social Studies,Midterm,77,100
ST1019,Social Studies,Final,72,100
ST1019,Computer Science,Midterm,77,100
ST1019,Computer Science,Final,98,100
ST1020,Mathematics,Midterm,62,100
ST1020,Mathematics,Final,85,100
ST1020,Science,Midterm,59,100
ST1020,Science,Final,78,100
ST1020,English,Midterm,45,100
ST1020,English,Final,51,100
ST1020,Social Studies,Midterm,100,100
ST1020,Social Studies,Final,66,100
ST1020,Computer Science,Midterm,45,100
ST1020,Computer Science,Final,62,100
ST1021,Mathematics,Midterm,64,100
ST1021,Mathematics,Final,99,100
ST1021,Science,Midterm,76,100
ST1021,Science,Final,97,100
ST1021,English,Midterm,60,100
ST1021,English,Final,84,100
ST1021,Social Studies,Midterm,56,100
ST1021,Social Studies,Final,66,100
ST1021,Computer Science,Midterm,41,100
ST1021,Computer Science,Final,53,100
ST1022,Mathematics,Midterm,92,100
ST1022,Mathematics,Final,36,100
ST1022,Science,Midterm,38,100
ST1022,Science,Final,90,100
ST1022,English,Midterm,55,100
ST1022,English,Final,67,100
ST1022,Social Studies,Midterm,63,100
ST1022,Social Studies,Final,67,100
ST1022,Computer Science,Midterm,81,100
ST1022,Computer Science,Final,36,100
ST1023,Mathematics,Midterm,95,100
ST1023,Mathematics,Final,95,100
ST1023,Science,Midterm,78,100
ST1023,Science,Final,45,100
ST1023,English,Midterm,63,100
ST1023,English,Final,63,100
ST1023,Social Studies,Midterm,84,100
ST1023,Social Studies,Final,49,100
ST1023,Computer Science,Midterm,50,100
ST1023,Computer Science,Final,88,100
ST1024,Mathematics,Midterm,96,100
ST1024,Mathematics,Final,37,100
ST1024,Science,Midterm,39,100
ST1024,Science,Final,57,100
ST1024,English,Midterm,36,100
ST1024,English,Final,78,100
ST1024,Social Studies,Midterm,80,100
ST1024,Social Studies,Final,36,100
ST1024,Computer Science,Midterm,94,100
ST1024,Computer Science,Final,90,100
ST1025,Mathematics,Midterm,52,100
ST1025,Mathematics,Final,75,100
ST1025,Science,Midterm,68,100
ST1025,Science,Final,38,100
ST1025,English,Midterm,68,100
ST1025,English,Final,94,100
ST1025,Social Studies,Midterm,78,100
ST1025,Social Studies,Final,76,100
ST1025,Computer Science,Midterm,100,100
ST1025,Computer Science,Final,89,100
ST1026,Mathematics,Midterm,87,100
ST1026,Mathematics,Final,79,100
ST1026,Science,Midterm,71,100
ST1026,Science,Final,44,100
ST1026,English,Midterm,67,100
ST1026,English,Final,85,100
ST1026,Social Studies,Midterm,38,100
ST1026,Social Studies,Final,73,100
ST1026,Computer Science,Midterm,76,100
ST1026,Computer Science,Final,74,100
ST1027,Mathematics,Midterm,46,100
ST1027,Mathematics,Final,91,100
ST1027,Science,Midterm,39,100
ST1027,Science,Final,47,100
ST1027,English,Midterm,39,100
ST1027,English,Final,53,100
ST1027,Social Studies,Midterm,94,100
ST1027,Social Studies,Final,38,100
ST1027,Computer Science,Midterm,48,100
ST1027,Computer Science,Final,53,100
ST1028,Mathematics,Midterm,68,100
ST1028,Mathematics,Final,67,100
ST1028,Science,Midterm,54,100
ST1028,Science,Final,90,100
ST1028,English,Midterm,45,100
ST1028,English,Final,87,100
ST1028,Social Studies,Midterm,78,100
ST1028,Social Studies,Final,67,100
ST1028,Computer Science,Midterm,78,100
ST1028,Computer Science,Final,83,100
ST1029,Mathematics,Midterm,35,100
ST1029,Mathematics,Final,65,100
ST1029,Science,Midterm,73,100
ST1029,Science,Final,40,100
ST1029,English,Midterm,37,100
ST1029,English,Final,97,100
ST1029,Social Studies,Midterm,83,100
ST1029,Social Studies,Final,75,100
ST1029,Computer Science,Midterm,73,100
ST1029,Computer Science,Final,95,100
ST1030,Mathematics,Midterm,64,100
ST1030,Mathematics,Final,89,100
ST1030,Science,Midterm,74,100
ST1030,Science,Final,42,100
