student_id,class_id,date,status
ST0078,C1B,2026-06-09,present
ST0079,C1B,2026-06-09,absent
ST0080,C1B,2026-06-09,present
ST0081,C1B,2026-06-09,absent
ST0082,C1B,2026-06-09,present
ST0083,C1B,2026-06-09,present
ST0084,C1B,2026-06-09,absent
ST0085,C1B,2026-06-09,present
ST0086,C1B,2026-06-09,absent
ST0087,C1B,2026-06-09,present
ST0088,C1B,2026-06-09,present
ST0089,C1B,2026-06-09,absent
ST0090,C1B,2026-06-09,absent
ST0091,C1B,2026-06-09,present
ST0092,C1B,2026-06-09,absent
ST0093,C1B,2026-06-09,present
ST0094,C1B,2026-06-09,present
ST0095,C1B,2026-06-09,present
ST0096,C1B,2026-06-09,absent
ST0097,C1B,2026-06-09,absent
ST0098,C1B,2026-06-09,absent
ST0099,C1B,2026-06-09,absent
ST0100,C1B,2026-06-09,absent
ST0101,C2A,2026-06-09,absent
ST0102,C2A,2026-06-09,absent
ST0103,C2A,2026-06-09,absent
ST0104,C2A,2026-06-09,present
ST0105,C2A,2026-06-09,present
ST0106,C2A,2026-06-09,absent
ST0107,C2A,2026-06-09,absent
ST0108,C2A,2026-06-09,absent
ST0109,C2A,2026-06-09,present
ST0110,C2A,2026-06-09,absent
ST0111,C2A,2026-06-09,absent
ST0112,C2A,2026-06-09,absent
ST0113,C2A,2026-06-09,absent
ST0114,C2A,2026-06-09,present
ST0115,C2A,2026-06-09,present
ST0116,C2A,2026-06-09,present
ST0117,C2A,2026-06-09,present
ST0118,C2A,2026-06-09,present
ST0119,C2A,2026-06-09,present
ST0120,C2A,2026-06-09,present
ST0121,C2A,2026-06-09,absent
ST0122,C2A,2026-06-09,present
ST0123,C2A,2026-06-09,absent
ST0124,C2A,2026-06-09,present
ST0125,C2A,2026-06-09,absent
ST0126,C2A,2026-06-09,absent
ST0127,C2A,2026-06-09,present
ST0128,C2A,2026-06-09,absent
ST0129,C2A,2026-06-09,present
ST0130,C2A,2026-06-09,present
ST0131,C2A,2026-06-09,absent
ST0132,C2A,2026-06-09,present
ST0133,C2A,2026-06-09,absent
ST0134,C2A,2026-06-09,present
ST0135,C2A,2026-06-09,present
ST0136,C2A,2026-06-09,absent
ST0137,C2A,2026-06-09,absent
ST0138,C2A,2026-06-09,absent
ST0139,C2A,2026-06-09,absent
ST0140,C2A,2026-06-09,absent
ST0141,C2A,2026-06-09,present
ST0142,C2A,2026-06-09,present
ST0143,C2A,2026-06-09,absent
ST0144,C2A,2026-06-09,absent
ST0145,C2A,2026-06-09,absent
ST0146,C2A,2026-06-09,present
ST0147,C2A,2026-06-09,absent
ST0148,C2A,2026-06-09,absent
ST0149,C2A,2026-06-09,present
ST0150,C2A,2026-06-09,absent
ST0151,C2B,2026-06-09,present
ST0152,C2B,2026-06-09,present
ST0153,C2B,2026-06-09,present
ST0154,C2B,2026-06-09,present
ST0155,C2B,2026-06-09,absent
ST0156,C2B,2026-06-09,absent
ST0157,C2B,2026-06-09,absent
ST0158,C2B,2026-06-09,present
ST0159,C2B,2026-06-09,absent
ST0160,C2B,2026-06-09,present
ST0161,C2B,2026-06-09,absent
ST0162,C2B,2026-06-09,absent
ST0163,C2B,2026-06-09,absent
ST0164,C2B,2026-06-09,absent
ST0165,C2B,2026-06-09,absent
ST0166,C2B,2026-06-09,present
ST0167,C2B,2026-06-09,absent
ST0168,C2B,2026-06-09,present
ST0169,C2B,2026-06-09,present
ST0170,C2B,2026-06-09,absent
ST0171,C2B,2026-06-09,present
ST0172,C2B,2026-06-09,present
ST0173,C2B,2026-06-09,absent
ST0174,C2B,2026-06-09,present
ST0175,C2B,2026-06-09,present
ST0176,C2B,2026-06-09,present
ST0177,C2B,2026-06-09,present
ST0178,C2B,2026-06-09,absent
ST0179,C2B,2026-06-09,present
ST0180,C2B,2026-06-09,present
ST0181,C2B,2026-06-09,absent
ST0182,C2B,2026-06-09,present
ST0183,C2B,2026-06-09,present
ST0184,C2B,2026-06-09,present
ST0185,C2B,2026-06-09,absent
ST0186,C2B,2026-06-09,present
ST0187,C2B,2026-06-09,present
ST0188,C2B,2026-06-09,present
ST0189,C2B,2026-06-09,absent
ST0190,C2B,2026-06-09,present
ST0191,C2B,2026-06-09,present
ST0192,C2B,2026-06-09,absent
ST0193,C2B,2026-06-09,present
ST0194,C2B,2026-06-09,absent
ST0195,C2B,2026-06-09,present
ST0196,C2B,2026-06-09,present
ST0197,C2B,2026-06-09,absent
ST0198,C2B,2026-06-09,absent
ST0199,C2B,2026-06-09,absent
ST0200,C2B,2026-06-09,absent
ST0201,C3A,2026-06-09,present
ST0202,C3A,2026-06-09,present
ST0203,C3A,2026-06-09,present
ST0204,C3A,2026-06-09,absent
ST0205,C3A,2026-06-09,absent
ST0206,C3A,2026-06-09,absent
ST0207,C3A,2026-06-09,present
ST0208,C3A,2026-06-09,present
ST0209,C3A,2026-06-09,present
ST0210,C3A,2026-06-09,absent
ST0211,C3A,2026-06-09,absent
ST0212,C3A,2026-06-09,present
ST0213,C3A,2026-06-09,absent
ST0214,C3A,2026-06-09,absent
ST0215,C3A,2026-06-09,present
ST0216,C3A,2026-06-09,absent
ST0217,C3A,2026-06-09,absent
ST0218,C3A,2026-06-09,present
ST0219,C3A,2026-06-09,present
ST0220,C3A,2026-06-09,present
ST0221,C3A,2026-06-09,absent
ST0222,C3A,2026-06-09,absent
ST0223,C3A,2026-06-09,present
ST0224,C3A,2026-06-09,present
ST0225,C3A,2026-06-09,present
ST0226,C3A,2026-06-09,present
ST0227,C3A,2026-06-09,present
ST0228,C3A,2026-06-09,present
ST0229,C3A,2026-06-09,absent
ST0230,C3A,2026-06-09,absent
ST0231,C3A,2026-06-09,absent
ST0232,C3A,2026-06-09,present
ST0233,C3A,2026-06-09,absent
ST0234,C3A,2026-06-09,present
ST0235,C3A,2026-06-09,present
ST0236,C3A,2026-06-09,present
ST0237,C3A,2026-06-09,absent
ST0238,C3A,2026-06-09,present
ST0239,C3A,2026-06-09,present
ST0240,C3A,2026-06-09,present
ST0241,C3A,2026-06-09,present
ST0242,C3A,2026-06-09,present
ST0243,C3A,2026-06-09,absent
ST0244,C3A,2026-06-09,present
ST0245,C3A,2026-06-09,present
ST0246,C3A,2026-06-09,absent
ST0247,C3A,2026-06-09,absent
ST0248,C3A,2026-06-09,present
ST0249,C3A,2026-06-09,present
ST0250,C3A,2026-06-09,absent
ST0251,C3B,2026-06-09,absent
ST0252,C3B,2026-06-09,present
ST0253,C3B,2026-06-09,absent
ST0254,C3B,2026-06-09,absent
ST0255,C3B,2026-06-09,present
ST0256,C3B,2026-06-09,present
ST0257,C3B,2026-06-09,present
ST0258,C3B,2026-06-09,absent
ST0259,C3B,2026-06-09,absent
ST0260,C3B,2026-06-09,absent
ST0261,C3B,2026-06-09,absent
ST0262,C3B,2026-06-09,absent
ST0263,C3B,2026-06-09,present
ST0264,C3B,2026-06-09,absent
ST0265,C3B,2026-06-09,absent
ST0266,C3B,2026-06-09,present
ST0267,C3B,2026-06-09,absent
ST0268,C3B,2026-06-09,present
ST0269,C3B,2026-06-09,absent
ST0270,C3B,2026-06-09,absent
ST0271,C3B,2026-06-09,present
ST0272,C3B,2026-06-09,absent
ST0273,C3B,2026-06-09,present
ST0274,C3B,2026-06-09,present
ST0275,C3B,2026-06-09,present
ST0276,C3B,2026-06-09,absent
ST0277,C3B,2026-06-09,present
ST0278,C3B,2026-06-09,present
ST0279,C3B,2026-06-09,absent
ST0280,C3B,2026-06-09,present
ST0281,C3B,2026-06-09,absent
ST0282,C3B,2026-06-09,present
ST0283,C3B,2026-06-09,present
ST0284,C3B,2026-06-09,absent
ST0285,C3B,2026-06-09,present
ST0286,C3B,2026-06-09,present
ST0287,C3B,2026-06-09,present
ST0288,C3B,2026-06-09,present
ST0289,C3B,2026-06-09,present
ST0290,C3B,2026-06-09,present
ST0291,C3B,2026-06-09,absent
ST0292,C3B,2026-06-09,absent
ST0293,C3B,2026-06-09,absent
ST0294,C3B,2026-06-09,absent
ST0295,C3B,2026-06-09,present
ST0296,C3B,2026-06-09,present
ST0297,C3B,2026-06-09,absent
ST0298,C3B,2026-06-09,absent
ST0299,C3B,2026-06-09,absent
ST0300,C3B,2026-06-09,present
ST0301,C4A,2026-06-09,absent
ST0302,C4A,2026-06-09,present
ST0303,C4A,2026-06-09,absent
ST0304,C4A,2026-06-09,present
ST0305,C4A,2026-06-09,absent
ST0306,C4A,2026-06-09,present
ST0307,C4A,2026-06-09,present
ST0308,C4A,2026-06-09,absent
ST0309,C4A,2026-06-09,present
ST0310,C4A,2026-06-09,absent
ST0311,C4A,2026-06-09,absent
ST0312,C4A,2026-06-09,absent
ST0313,C4A,2026-06-09,present
ST0314,C4A,2026-06-09,absent
ST0315,C4A,2026-06-09,absent
ST0316,C4A,2026-06-09,present
ST0317,C4A,2026-06-09,present
ST0318,C4A,2026-06-09,absent
ST0319,C4A,2026-06-09,absent
ST0320,C4A,2026-06-09,present
ST0321,C4A,2026-06-09,present
ST0322,C4A,2026-06-09,absent
ST0323,C4A,2026-06-09,absent
ST0324,C4A,2026-06-09,absent
ST0325,C4A,2026-06-09,present
ST0326,C4A,2026-06-09,absent
ST0327,C4A,2026-06-09,present
ST0328,C4A,2026-06-09,present
ST0329,C4A,2026-06-09,absent
ST0330,C4A,2026-06-09,present
ST0331,C4A,2026-06-09,present
ST0332,C4A,2026-06-09,absent
ST0333,C4A,2026-06-09,absent
ST0334,C4A,2026-06-09,present
ST0335,C4A,2026-06-09,absent
ST0336,C4A,2026-06-09,present
ST0337,C4A,2026-06-09,present
ST0338,C4A,2026-06-09,absent
ST0339,C4A,2026-06-09,present
ST0340,C4A,2026-06-09,absent
ST0341,C4A,2026-06-09,present
ST0342,C4A,2026-06-09,present
ST0343,C4A,2026-06-09,present
ST0344,C4A,2026-06-09,absent
ST0345,C4A,2026-06-09,absent
ST0346,C4A,2026-06-09,present
ST0347,C4A,2026-06-09,present
ST0348,C4A,2026-06-09,present
ST0349,C4A,2026-06-09,present
ST0350,C4A,2026-06-09,absent
ST0351,C4B,2026-06-09,absent
ST0352,C4B,2026-06-09,absent
ST0353,C4B,2026-06-09,absent
ST0354,C4B,2026-06-09,present
ST0355,C4B,2026-06-09,absent
ST0356,C4B,2026-06-09,absent
ST0357,C4B,2026-06-09,absent
ST0358,C4B,2026-06-09,present
ST0359,C4B,2026-06-09,present
ST0360,C4B,2026-06-09,absent
ST0361,C4B,2026-06-09,absent
ST0362,C4B,2026-06-09,absent
ST0363,C4B,2026-06-09,absent
ST0364,C4B,2026-06-09,present
ST0365,C4B,2026-06-09,present
ST0366,C4B,2026-06-09,present
ST0367,C4B,2026-06-09,present
ST0368,C4B,2026-06-09,absent
ST0369,C4B,2026-06-09,absent
ST0370,C4B,2026-06-09,absent
ST0371,C4B,2026-06-09,absent
ST0372,C4B,2026-06-09,absent
ST0373,C4B,2026-06-09,absent
ST0374,C4B,2026-06-09,absent
ST0375,C4B,2026-06-09,present
ST0376,C4B,2026-06-09,absent
ST0377,C4B,2026-06-09,present
ST0378,C4B,2026-06-09,absent
ST0379,C4B,2026-06-09,absent
ST0380,C4B,2026-06-09,absent
ST0381,C4B,2026-06-09,absent
ST0382,C4B,2026-06-09,absent
ST0383,C4B,2026-06-09,present
ST0384,C4B,2026-06-09,present
ST0385,C4B,2026-06-09,present
ST0386,C4B,2026-06-09,present
ST0387,C4B,2026-06-09,present
ST0388,C4B,2026-06-09,absent
ST0389,C4B,2026-06-09,present
ST0390,C4B,2026-06-09,present
ST0391,C4B,2026-06-09,absent
ST0392,C4B,2026-06-09,present
ST0393,C4B,2026-06-09,present
ST0394,C4B,2026-06-09,absent
ST0395,C4B,2026-06-09,absent
ST0396,C4B,2026-06-09,absent
ST0397,C4B,2026-06-09,present
ST0398,C4B,2026-06-09,present
ST0399,C4B,2026-06-09,absent
ST0400,C4B,2026-06-09,absent
ST0401,C5A,2026-06-09,absent
ST0402,C5A,2026-06-09,present
ST0403,C5A,2026-06-09,absent
ST0404,C5A,2026-06-09,present
ST0405,C5A,2026-06-09,present
ST0406,C5A,2026-06-09,absent
ST0407,C5A,2026-06-09,present
ST0408,C5A,2026-06-09,absent
ST0409,C5A,2026-06-09,present
ST0410,C5A,2026-06-09,present
ST0411,C5A,2026-06-09,present
ST0412,C5A,2026-06-09,present
ST0413,C5A,2026-06-09,present
ST0414,C5A,2026-06-09,present
ST0415,C5A,2026-06-09,present
ST0416,C5A,2026-06-09,present
ST0417,C5A,2026-06-09,present
ST0418,C5A,2026-06-09,absent
ST0419,C5A,2026-06-09,absent
ST0420,C5A,2026-06-09,absent
ST0421,C5A,2026-06-09,absent
ST0422,C5A,2026-06-09,present
ST0423,C5A,2026-06-09,present
ST0424,C5A,2026-06-09,present
ST0425,C5A,2026-06-09,absent
ST0426,C5A,2026-06-09,absent
ST0427,C5A,2026-06-09,absent
ST0428,C5A,2026-06-09,absent
ST0429,C5A,2026-06-09,present
ST0430,C5A,2026-06-09,absent
ST0431,C5A,2026-06-09,present
ST0432,C5A,2026-06-09,absent
ST0433,C5A,2026-06-09,present
ST0434,C5A,2026-06-09,absent
ST0435,C5A,2026-06-09,absent
ST0436,C5A,2026-06-09,absent
ST0437,C5A,2026-06-09,absent
ST0438,C5A,2026-06-09,absent
ST0439,C5A,2026-06-09,absent
ST0440,C5A,2026-06-09,present
ST0441,C5A,2026-06-09,present
ST0442,C5A,2026-06-09,present
ST0443,C5A,2026-06-09,absent
ST0444,C5A,2026-06-09,present
ST0445,C5A,2026-06-09,absent
ST0446,C5A,2026-06-09,absent
ST0447,C5A,2026-06-09,absent
ST0448,C5A,2026-06-09,absent
ST0449,C5A,2026-06-09,present
ST0450,C5A,2026-06-09,present
ST0451,C5B,2026-06-09,absent
ST0452,C5B,2026-06-09,absent
ST0453,C5B,2026-06-09,absent
ST0454,C5B,2026-06-09,absent
ST0455,C5B,2026-06-09,present
ST0456,C5B,2026-06-09,absent
ST0457,C5B,2026-06-09,present
ST0458,C5B,2026-06-09,absent
ST0459,C5B,2026-06-09,present
ST0460,C5B,2026-06-09,absent
ST0461,C5B,2026-06-09,absent
ST0462,C5B,2026-06-09,present
ST0463,C5B,2026-06-09,present
ST0464,C5B,2026-06-09,present
ST0465,C5B,2026-06-09,absent
ST0466,C5B,2026-06-09,absent
ST0467,C5B,2026-06-09,absent
ST0468,C5B,2026-06-09,present
ST0469,C5B,2026-06-09,absent
ST0470,C5B,2026-06-09,present
ST0471,C5B,2026-06-09,present
ST0472,C5B,2026-06-09,present
ST0473,C5B,2026-06-09,present
ST0474,C5B,2026-06-09,present
ST0475,C5B,2026-06-09,absent
ST0476,C5B,2026-06-09,present
ST0477,C5B,2026-06-09,absent
ST0478,C5B,2026-06-09,absent
ST0479,C5B,2026-06-09,absent
ST0480,C5B,2026-06-09,present
ST0481,C5B,2026-06-09,present
ST0482,C5B,2026-06-09,absent
ST0483,C5B,2026-06-09,present
ST0484,C5B,2026-06-09,absent
ST0485,C5B,2026-06-09,present
ST0486,C5B,2026-06-09,present
ST0487,C5B,2026-06-09,present
ST0488,C5B,2026-06-09,absent
ST0489,C5B,2026-06-09,present
ST0490,C5B,2026-06-09,present
ST0491,C5B,2026-06-09,present
ST0492,C5B,2026-06-09,present
ST0493,C5B,2026-06-09,absent
ST0494,C5B,2026-06-09,present
ST0495,C5B,2026-06-09,absent
ST0496,C5B,2026-06-09,absent
ST0497,C5B,2026-06-09,absent
ST0498,C5B,2026-06-09,present
ST0499,C5B,2026-06-09,absent
ST0500,C5B,2026-06-09,absent
ST0501,C6A,2026-06-09,absent
ST0502,C6A,2026-06-09,absent
ST0503,C6A,2026-06-09,absent
ST0504,C6A,2026-06-09,absent
ST0505,C6A,2026-06-09,absent
ST0506,C6A,2026-06-09,absent
ST0507,C6A,2026-06-09,present
ST0508,C6A,2026-06-09,present
ST0509,C6A,2026-06-09,absent
ST0510,C6A,2026-06-09,absent
ST0511,C6A,2026-06-09,present
ST0512,C6A,2026-06-09,absent
ST0513,C6A,2026-06-09,absent
ST0514,C6A,2026-06-09,absent
ST0515,C6A,2026-06-09,present
ST0516,C6A,2026-06-09,absent
ST0517,C6A,2026-06-09,absent
ST0518,C6A,2026-06-09,present
ST0519,C6A,2026-06-09,present
ST0520,C6A,2026-06-09,present
ST0521,C6A,2026-06-09,present
ST0522,C6A,2026-06-09,absent
ST0523,C6A,2026-06-09,absent
ST0524,C6A,2026-06-09,absent
ST0525,C6A,2026-06-09,present
ST0526,C6A,2026-06-09,absent
ST0527,C6A,2026-06-09,present
ST0528,C6A,2026-06-09,present
ST0529,C6A,2026-06-09,present
ST0530,C6A,2026-06-09,absent
ST0531,C6A,2026-06-09,present
ST0532,C6A,2026-06-09,absent
ST0533,C6A,2026-06-09,present
ST0534,C6A,2026-06-09,present
ST0535,C6A,2026-06-09,absent
ST0536,C6A,2026-06-09,present
ST0537,C6A,2026-06-09,present
ST0538,C6A,2026-06-09,present
ST0539,C6A,2026-06-09,present
ST0540,C6A,2026-06-09,absent
ST0541,C6A,2026-06-09,absent
ST0542,C6A,2026-06-09,absent
ST0543,C6A,2026-06-09,present
ST0544,C6A,2026-06-09,absent
ST0545,C6A,2026-06-09,present
ST0546,C6A,2026-06-09,present
ST0547,C6A,2026-06-09,present
ST0548,C6A,2026-06-09,present
ST0549,C6A,2026-06-09,absent
ST0550,C6A,2026-06-09,absent
ST0551,C6B,2026-06-09,present
ST0552,C6B,2026-06-09,present
ST0553,C6B,2026-06-09,present
ST0554,C6B,2026-06-09,present
ST0555,C6B,2026-06-09,present
ST0556,C6B,2026-06-09,absent
ST0557,C6B,2026-06-09,absent
ST0558,C6B,2026-06-09,absent
ST0559,C6B,2026-06-09,absent
ST0560,C6B,2026-06-09,absent
ST0561,C6B,2026-06-09,present
ST0562,C6B,2026-06-09,absent
ST0563,C6B,2026-06-09,absent
ST0564,C6B,2026-06-09,present
ST0565,C6B,2026-06-09,absent
ST0566,C6B,2026-06-09,absent
ST0567,C6B,2026-06-09,absent
ST0568,C6B,2026-06-09,present
ST0569,C6B,2026-06-09,present
ST0570,C6B,2026-06-09,absent
ST0571,C6B,2026-06-09,present
ST0572,C6B,2026-06-09,absent
ST0573,C6B,2026-06-09,absent
ST0574,C6B,2026-06-09,absent
ST0575,C6B,2026-06-09,absent
ST0576,C6B,2026-06-09,present
ST0577,C6B,2026-06-09,absent
ST0578,C6B,2026-06-09,present
ST0579,C6B,2026-06-09,absent
ST0580,C6B,2026-06-09,absent
ST0581,C6B,2026-06-09,absent
ST0582,C6B,2026-06-09,present
ST0583,C6B,2026-06-09,absent
ST0584,C6B,2026-06-09,absent
ST0585,C6B,2026-06-09,absent
ST0586,C6B,2026-06-09,present
ST0587,C6B,2026-06-09,present
ST0588,C6B,2026-06-09,present
ST0589,C6B,2026-06-09,present
ST0590,C6B,2026-06-09,present
ST0591,C6B,2026-06-09,present
ST0592,C6B,2026-06-09,present
ST0593,C6B,2026-06-09,absent
ST0594,C6B,2026-06-09,present
ST0595,C6B,2026-06-09,present
ST0596,C6B,2026-06-09,present
ST0597,C6B,2026-06-09,absent
ST0598,C6B,2026-06-09,present
ST0599,C6B,2026-06-09,absent
ST0600,C6B,2026-06-09,absent
ST0601,C7A,2026-06-09,present
ST0602,C7A,2026-06-09,absent
ST0603,C7A,2026-06-09,absent
ST0604,C7A,2026-06-09,present
ST0605,C7A,2026-06-09,present
ST0606,C7A,2026-06-09,absent
ST0607,C7A,2026-06-09,present
ST0608,C7A,2026-06-09,absent
ST0609,C7A,2026-06-09,present
ST0610,C7A,2026-06-09,absent
ST0611,C7A,2026-06-09,present
ST0612,C7A,2026-06-09,absent
ST0613,C7A,2026-06-09,present
ST0614,C7A,2026-06-09,present
ST0615,C7A,2026-06-09,present
ST0616,C7A,2026-06-09,present
ST0617,C7A,2026-06-09,absent
ST0618,C7A,2026-06-09,present
ST0619,C7A,2026-06-09,present
ST0620,C7A,2026-06-09,present
ST0621,C7A,2026-06-09,absent
ST0622,C7A,2026-06-09,absent
ST0623,C7A,2026-06-09,present
ST0624,C7A,2026-06-09,absent
ST0625,C7A,2026-06-09,absent
ST0626,C7A,2026-06-09,present
ST0627,C7A,2026-06-09,present
ST0628,C7A,2026-06-09,absent
ST0629,C7A,2026-06-09,present
ST0630,C7A,2026-06-09,absent
ST0631,C7A,2026-06-09,absent
ST0632,C7A,2026-06-09,absent
ST0633,C7A,2026-06-09,present
ST0634,C7A,2026-06-09,present
ST0635,C7A,2026-06-09,present
ST0636,C7A,2026-06-09,absent
ST0637,C7A,2026-06-09,present
ST0638,C7A,2026-06-09,present
ST0639,C7A,2026-06-09,absent
ST0640,C7A,2026-06-09,present
ST0641,C7A,2026-06-09,absent
ST0642,C7A,2026-06-09,present
ST0643,C7A,2026-06-09,present
ST0644,C7A,2026-06-09,absent
ST0645,C7A,2026-06-09,absent
ST0646,C7A,2026-06-09,absent
ST0647,C7A,2026-06-09,absent
ST0648,C7A,2026-06-09,absent
ST0649,C7A,2026-06-09,present
ST0650,C7A,2026-06-09,absent
ST0651,C7B,2026-06-09,present
ST0652,C7B,2026-06-09,present
ST0653,C7B,2026-06-09,present
ST0654,C7B,2026-06-09,absent
ST0655,C7B,2026-06-09,absent
ST0656,C7B,2026-06-09,absent
ST0657,C7B,2026-06-09,present
ST0658,C7B,2026-06-09,present
ST0659,C7B,2026-06-09,absent
ST0660,C7B,2026-06-09,absent
ST0661,C7B,2026-06-09,present
ST0662,C7B,2026-06-09,present
ST0663,C7B,2026-06-09,present
ST0664,C7B,2026-06-09,absent
ST0665,C7B,2026-06-09,present
ST0666,C7B,2026-06-09,present
ST0667,C7B,2026-06-09,present
ST0668,C7B,2026-06-09,present
ST0669,C7B,2026-06-09,absent
ST0670,C7B,2026-06-09,absent
ST0671,C7B,2026-06-09,absent
ST0672,C7B,2026-06-09,absent
ST0673,C7B,2026-06-09,present
ST0674,C7B,2026-06-09,present
ST0675,C7B,2026-06-09,present
ST0676,C7B,2026-06-09,absent
ST0677,C7B,2026-06-09,present
ST0678,C7B,2026-06-09,present
ST0679,C7B,2026-06-09,absent
ST0680,C7B,2026-06-09,absent
ST0681,C7B,2026-06-09,present
ST0682,C7B,2026-06-09,present
ST0683,C7B,2026-06-09,absent
ST0684,C7B,2026-06-09,absent
ST0685,C7B,2026-06-09,present
ST0686,C7B,2026-06-09,absent
ST0687,C7B,2026-06-09,absent
ST0688,C7B,2026-06-09,absent
ST0689,C7B,2026-06-09,present
ST0690,C7B,2026-06-09,absent
ST0691,C7B,2026-06-09,present
ST0692,C7B,2026-06-09,present
ST0693,C7B,2026-06-09,present
ST0694,C7B,2026-06-09,present
ST0695,C7B,2026-06-09,absent
ST0696,C7B,2026-06-09,present
ST0697,C7B,2026-06-09,absent
ST0698,C7B,2026-06-09,present
ST0699,C7B,2026-06-09,present
ST0700,C7B,2026-06-09,present
ST0701,C8A,2026-06-09,absent
ST0702,C8A,2026-06-09,present
ST0703,C8A,2026-06-09,present
ST0704,C8A,2026-06-09,present
ST0705,C8A,2026-06-09,present
ST0706,C8A,2026-06-09,present
ST0707,C8A,2026-06-09,present
ST0708,C8A,2026-06-09,absent
ST0709,C8A,2026-06-09,absent
ST0710,C8A,2026-06-09,absent
ST0711,C8A,2026-06-09,absent
ST0712,C8A,2026-06-09,absent
ST0713,C8A,2026-06-09,present
ST0714,C8A,2026-06-09,absent
ST0715,C8A,2026-06-09,absent
ST0716,C8A,2026-06-09,absent
ST0717,C8A,2026-06-09,present
ST0718,C8A,2026-06-09,present
ST0719,C8A,2026-06-09,absent
ST0720,C8A,2026-06-09,absent
ST0721,C8A,2026-06-09,absent
ST0722,C8A,2026-06-09,absent
ST0723,C8A,2026-06-09,absent
ST0724,C8A,2026-06-09,present
ST0725,C8A,2026-06-09,present
ST0726,C8A,2026-06-09,present
ST0727,C8A,2026-06-09,absent
ST0728,C8A,2026-06-09,absent
ST0729,C8A,2026-06-09,absent
ST0730,C8A,2026-06-09,present
ST0731,C8A,2026-06-09,present
ST0732,C8A,2026-06-09,present
ST0733,C8A,2026-06-09,absent
ST0734,C8A,2026-06-09,present
ST0735,C8A,2026-06-09,absent
ST0736,C8A,2026-06-09,absent
ST0737,C8A,2026-06-09,present
ST0738,C8A,2026-06-09,absent
ST0739,C8A,2026-06-09,absent
ST0740,C8A,2026-06-09,present
ST0741,C8A,2026-06-09,present
ST0742,C8A,2026-06-09,present
ST0743,C8A,2026-06-09,absent
ST0744,C8A,2026-06-09,present
ST0745,C8A,2026-06-09,present
ST0746,C8A,2026-06-09,absent
ST0747,C8A,2026-06-09,present
ST0748,C8A,2026-06-09,present
ST0749,C8A,2026-06-09,present
ST0750,C8A,2026-06-09,present
ST0751,C8B,2026-06-09,absent
ST0752,C8B,2026-06-09,absent
ST0753,C8B,2026-06-09,absent
ST0754,C8B,2026-06-09,present
ST0755,C8B,2026-06-09,absent
ST0756,C8B,2026-06-09,present
ST0757,C8B,2026-06-09,absent
ST0758,C8B,2026-06-09,absent
ST0759,C8B,2026-06-09,absent
ST0760,C8B,2026-06-09,present
ST0761,C8B,2026-06-09,absent
ST0762,C8B,2026-06-09,absent
ST0763,C8B,2026-06-09,absent
ST0764,C8B,2026-06-09,absent
ST0765,C8B,2026-06-09,absent
ST0766,C8B,2026-06-09,absent
ST0767,C8B,2026-06-09,present
ST0768,C8B,2026-06-09,absent
ST0769,C8B,2026-06-09,present
ST0770,C8B,2026-06-09,present
ST0771,C8B,2026-06-09,absent
ST0772,C8B,2026-06-09,present
ST0773,C8B,2026-06-09,present
ST0774,C8B,2026-06-09,absent
ST0775,C8B,2026-06-09,absent
ST0776,C8B,2026-06-09,present
ST0777,C8B,2026-06-09,absent
ST0778,C8B,2026-06-09,absent
ST0779,C8B,2026-06-09,absent
ST0780,C8B,2026-06-09,absent
ST0781,C8B,2026-06-09,present
ST0782,C8B,2026-06-09,absent
ST0783,C8B,2026-06-09,absent
ST0784,C8B,2026-06-09,present
ST0785,C8B,2026-06-09,present
ST0786,C8B,2026-06-09,present
ST0787,C8B,2026-06-09,absent
ST0788,C8B,2026-06-09,present
ST0789,C8B,2026-06-09,present
ST0790,C8B,2026-06-09,present
ST0791,C8B,2026-06-09,present
ST0792,C8B,2026-06-09,present
ST0793,C8B,2026-06-09,present
ST0794,C8B,2026-06-09,present
ST0795,C8B,2026-06-09,present
ST0796,C8B,2026-06-09,present
ST0797,C8B,2026-06-09,absent
ST0798,C8B,2026-06-09,absent
ST0799,C8B,2026-06-09,present
ST0800,C8B,2026-06-09,absent
ST0801,C9A,2026-06-09,absent
ST0802,C9A,2026-06-09,absent
ST0803,C9A,2026-06-09,absent
ST0804,C9A,2026-06-09,present
ST0805,C9A,2026-06-09,present
ST0806,C9A,2026-06-09,present
ST0807,C9A,2026-06-09,absent
ST0808,C9A,2026-06-09,present
ST0809,C9A,2026-06-09,present
ST0810,C9A,2026-06-09,present
ST0811,C9A,2026-06-09,present
ST0812,C9A,2026-06-09,present
ST0813,C9A,2026-06-09,present
ST0814,C9A,2026-06-09,absent
ST0815,C9A,2026-06-09,present
ST0816,C9A,2026-06-09,present
ST0817,C9A,2026-06-09,present
ST0818,C9A,2026-06-09,present
ST0819,C9A,2026-06-09,present
ST0820,C9A,2026-06-09,present
ST0821,C9A,2026-06-09,present
ST0822,C9A,2026-06-09,present
ST0823,C9A,2026-06-09,absent
ST0824,C9A,2026-06-09,present
ST0825,C9A,2026-06-09,absent
ST0826,C9A,2026-06-09,absent
ST0827,C9A,2026-06-09,present
ST0828,C9A,2026-06-09,absent
ST0829,C9A,2026-06-09,absent
ST0830,C9A,2026-06-09,present
ST0831,C9A,2026-06-09,present
ST0832,C9A,2026-06-09,present
ST0833,C9A,2026-06-09,absent
